city,date,death,temp,dewpoint,pm10,o3,season,year
chic,2/27/2000,109,45,30.7,NA,24.95315032,winter,2000
chic,2/28/2000,111,43,26.8,24.68508403,13.2874168,winter,2000
chic,2/29/2000,103,54,34.4,42.59264706,21.0465762,winter,2000
chic,3/1/2000,112,46,32.9,16.71075244,25.69095992,winter,2000
chic,3/2/2000,101,33,23.8,5.533823533,28.68319485,winter,2000
chic,3/3/2000,105,35,24.1,32.6262605,25.00734207,winter,2000
chic,3/4/2000,104,46,30.7,25.78592437,15.32266804,winter,2000
chic,3/5/2000,95,52,36.5,18.83634453,15.22615911,winter,2000
chic,3/6/2000,109,51,32.1,63.99040616,18.65702448,winter,2000
chic,3/7/2000,109,66,49.7,39.42904468,22.87103998,winter,2000
chic,3/8/2000,130,67,50.9,88.97359944,28.62237693,winter,2000
chic,3/9/2000,87,46,32.7,15.89516806,21.17884728,winter,2000
chic,3/10/2000,111,30,21.9,5.853151263,22.15045297,winter,2000
chic,3/11/2000,119,30,19,0.886764703,29.1230401,winter,2000
chic,3/12/2000,99,34,19.3,10.94558823,17.00558487,winter,2000
chic,3/13/2000,109,39,33.4,38.18589395,8.220951952,winter,2000
chic,3/14/2000,84,45,32.6,41.87836134,16.05696432,winter,2000
chic,3/15/2000,110,50,41.9,32.76071429,18.33478614,winter,2000
chic,3/16/2000,108,33,22.3,0.752310923,37.35177756,winter,2000
chic,3/17/2000,102,32,18.5,6.783123253,35.73795321,winter,2000
chic,3/18/2000,113,34,20.8,14.80833333,22.7387212,winter,2000
chic,3/19/2000,100,39,34.1,30.7789129,15.69855789,winter,2000
chic,3/20/2000,126,49,46.4,12.81953781,15.23763819,winter,2000
chic,3/21/2000,93,47,45.3,41.59544818,3.117767888,winter,2000
chic,3/22/2000,113,51,44,52.57584034,8.406148615,winter,2000
chic,3/23/2000,99,50,43.7,66.62065826,15.46453962,winter,2000
chic,3/24/2000,99,57,49,39.67387955,18.91664027,winter,2000
chic,3/25/2000,106,53,32.8,20.7079756,32.47255536,winter,2000
chic,3/26/2000,106,52,31.8,26.76911765,30.7521755,winter,2000
chic,3/27/2000,119,47,31.2,8.015616243,28.53933451,winter,2000
chic,3/28/2000,93,39,31.1,8.004411763,15.30290878,winter,2000
chic,3/29/2000,90,40,29.3,17.95399159,18.09021186,winter,2000
chic,3/30/2000,111,40,31,31.92037815,22.06870592,winter,2000
chic,3/31/2000,97,45,28.1,53.56709943,12.26151237,winter,2000
chic,4/1/2000,98,52,33.9,49.72990196,14.20302896,spring,2000
chic,4/2/2000,98,51,42.5,36.52261905,21.89346162,spring,2000
chic,4/3/2000,116,52,34.3,29.39936975,16.80925147,spring,2000
chic,4/4/2000,111,38,19.7,8.337745093,22.54098323,spring,2000
chic,4/5/2000,122,44,23.8,68.43018207,21.07321191,spring,2000
chic,4/6/2000,120,53,27.3,77.61295322,23.21178137,spring,2000
chic,4/7/2000,114,41,32.7,21.53662465,14.06344418,spring,2000
chic,4/8/2000,108,34,23,25.69908964,25.54224589,spring,2000
chic,4/9/2000,115,45,26.7,16.87556022,22.04734807,spring,2000
chic,4/10/2000,120,37,28.1,20.89796918,27.67970973,spring,2000
chic,4/11/2000,86,34,33.1,8.889565823,21.43156739,spring,2000
chic,4/12/2000,122,39,25.3,32.42646587,19.54124702,spring,2000
chic,4/13/2000,99,49,28.3,43.67948179,19.7802867,spring,2000
chic,4/14/2000,121,58,42.8,104.4217787,22.35771225,spring,2000
chic,4/15/2000,100,56,46.9,50.39376751,22.12613804,spring,2000
chic,4/16/2000,125,44,40.9,15.4890056,17.0643968,spring,2000
chic,4/17/2000,101,41,38.9,8.393767503,14.450478,spring,2000
chic,4/18/2000,120,48,42.5,40.61988662,7.35767485,spring,2000
chic,4/19/2000,97,52,48.8,49.27892157,7.965098215,spring,2000
chic,4/20/2000,108,53,50.2,18.20889355,12.20330193,spring,2000
chic,4/21/2000,105,44,35,0.203291313,28.24375954,spring,2000
chic,4/22/2000,97,48,31.4,10.17808123,20.58798814,spring,2000
chic,4/23/2000,84,47,40.3,19.08844537,31.5888819,spring,2000
chic,4/24/2000,112,52,32.6,22.94254884,33.14556941,spring,2000
chic,4/25/2000,112,49,23.4,11.00161064,34.41221594,spring,2000
chic,4/26/2000,123,52,24.2,29.04922969,26.75137514,spring,2000
chic,4/27/2000,123,53,26.3,86.95097802,23.20134194,spring,2000
chic,4/28/2000,127,54,32.2,61.03578431,28.32613228,spring,2000
chic,4/29/2000,85,48,39.1,7.293487397,21.69667378,spring,2000
chic,4/30/2000,113,54,40,40.318595,22.72783785,spring,2000
chic,5/1/2000,122,57,49.2,46.54838936,20.52207473,spring,2000
chic,5/2/2000,97,57,43.1,26.59880952,24.9236294,spring,2000
chic,5/3/2000,102,63,48.6,59.5897047,30.53648482,spring,2000
chic,5/4/2000,118,72,58.1,76.49166548,29.97829595,spring,2000
chic,5/5/2000,126,74,59.3,77.77457865,32.48649062,spring,2000
chic,5/6/2000,125,74,61.3,38.45315961,31.00641044,spring,2000
chic,5/7/2000,104,71,65,33.84180554,24.23219177,spring,2000
chic,5/8/2000,128,76,67.5,100.8810212,23.69747107,spring,2000
chic,5/9/2000,108,59,55,9.984709741,20.79943663,spring,2000
chic,5/10/2000,104,55,45,15.02805631,19.41794057,spring,2000
chic,5/11/2000,114,67,59.9,47.15970897,19.03702823,spring,2000
chic,5/12/2000,102,73,66.8,40.32275228,21.78954567,spring,2000
chic,5/13/2000,94,53,38.4,15.3277762,23.33708559,spring,2000
chic,5/14/2000,105,52,33,14.53786023,30.3625404,spring,2000
chic,5/15/2000,108,57,35,33.56043659,17.94537844,spring,2000
chic,5/16/2000,95,61,49.6,43.4355042,18.20306688,spring,2000
chic,5/17/2000,111,61,56.5,49.39068627,14.22377741,spring,2000
chic,5/18/2000,102,58,51.8,29.97156006,27.81459496,spring,2000
chic,5/19/2000,105,46,40.3,NA,25.20144639,spring,2000
chic,5/20/2000,104,55,37.8,15.76323529,23.15923734,spring,2000
chic,5/21/2000,104,57,48.6,27.79404762,25.52912562,spring,2000
chic,5/22/2000,122,67,56.4,69.88928571,18.12450827,spring,2000
chic,5/23/2000,104,69,52,41.98172269,23.3766169,spring,2000
chic,5/24/2000,94,68,42.2,59.435444,32.66796114,spring,2000
chic,5/25/2000,121,64,36.5,54.94530812,28.65525742,spring,2000
chic,5/26/2000,89,61,48.5,68.92009804,16.74385215,spring,2000
chic,5/27/2000,102,60,55.9,26.9004902,31.00181709,spring,2000
chic,5/28/2000,101,55,52,4.900490193,24.87624519,spring,2000
chic,5/29/2000,117,56,47.4,6.822058823,25.10399508,spring,2000
chic,5/30/2000,102,65,61.4,35.94573909,25.92074545,spring,2000
chic,5/31/2000,105,67,64.8,53.80245098,13.32290265,spring,2000
chic,6/1/2000,99,73,65.5,59.90329132,31.65320342,spring,2000
chic,6/2/2000,89,60,52.8,21.16939776,24.98646717,spring,2000
chic,6/3/2000,87,55,44.9,8.331862743,28.94772466,spring,2000
chic,6/4/2000,88,56,50.6,14.4355042,27.62222898,spring,2000
chic,6/5/2000,92,54,47,20.65695677,30.35649938,spring,2000
chic,6/6/2000,116,60,41.8,45.34306723,20.12780664,spring,2000
chic,6/7/2000,122,64,46.8,96.38228291,31.61048258,spring,2000
chic,6/8/2000,113,78,59.8,54.46071429,49.30276012,spring,2000
chic,6/9/2000,115,77,57.5,86.57556022,54.18005148,spring,2000
chic,6/10/2000,134,80,67,89.50273109,31.05064327,spring,2000
chic,6/11/2000,98,70,66.8,26.05013429,15.02874049,spring,2000
chic,6/12/2000,109,57,56,10.46058052,8.301824372,spring,2000
chic,6/13/2000,109,69,63.8,32.48579812,11.74565398,spring,2000
chic,6/14/2000,90,72,64.6,42.40692488,25.58810402,spring,2000
chic,6/15/2000,95,70,58.8,20.39847418,24.92798947,spring,2000
chic,6/16/2000,114,67,60.3,24.31678404,21.57814156,spring,2000
chic,6/17/2000,106,60,45.3,15.64226759,24.94275995,spring,2000
chic,6/18/2000,92,65,46.9,8.347769953,27.92134118,spring,2000
chic,6/19/2000,89,66,57,43.35340376,28.9653551,spring,2000
chic,6/20/2000,101,74,68.6,33.33368545,19.3872155,spring,2000
chic,6/21/2000,114,74,58,13.27453051,24.86804851,spring,2000
chic,6/22/2000,89,72,56.2,13.30551643,27.34968233,spring,2000
chic,6/23/2000,92,71,61.7,33.12367624,23.0059731,spring,2000
chic,6/24/2000,108,71,67.5,30.36748826,21.43017107,spring,2000
chic,6/25/2000,99,75,65.1,16.42946009,28.72455008,spring,2000
chic,6/26/2000,120,72,63.9,18.37030516,20.49043109,spring,2000
chic,6/27/2000,106,68,52.6,17.36748826,18.65549392,spring,2000
chic,6/28/2000,84,62,57,NA,8.919470575,spring,2000
chic,6/29/2000,102,66,52.3,27.48055556,18.80236511,spring,2000
chic,6/30/2000,105,66,54.7,NA,19.45676837,spring,2000
chic,7/1/2000,99,71,61.2,NA,32.85067192,summer,2000
chic,7/2/2000,85,74,70,NA,33.88893005,summer,2000
chic,7/3/2000,97,68,64.7,NA,20.34244975,summer,2000
chic,7/4/2000,88,70,64.5,NA,26.69233753,summer,2000
chic,7/5/2000,120,76,65,35.76138616,40.43435335,summer,2000
chic,7/6/2000,89,74,64.2,31.38438967,36.87266989,summer,2000
chic,7/7/2000,108,70,58,26.38438967,22.82264886,summer,2000
chic,7/8/2000,117,73,64,52.38438967,32.08074097,summer,2000
chic,7/9/2000,111,81,70.7,56.38438967,35.52728124,summer,2000
chic,7/10/2000,98,73,68.3,19.38438967,26.56027084,summer,2000
chic,7/11/2000,119,69,64,31.90720207,31.80069194,summer,2000
chic,7/12/2000,96,72,58.1,27.38438967,35.7316838,summer,2000
chic,7/13/2000,108,75,64.5,40.38438967,31.95766375,summer,2000
chic,7/14/2000,97,77,63.4,23.38438967,31.15510462,summer,2000
chic,7/15/2000,116,73,60.1,18.38438967,26.04671461,summer,2000
chic,7/16/2000,91,73,57.7,20.38438967,21.58605558,summer,2000
chic,7/17/2000,94,77,63.4,31.03634495,21.66152835,summer,2000
chic,7/18/2000,98,66,54.3,18.38438967,20.17870537,summer,2000
chic,7/19/2000,83,63,53.9,14.38438967,18.64370665,summer,2000
chic,7/20/2000,91,67,56.3,38.38438967,16.07889471,summer,2000
chic,7/21/2000,100,67,51.1,16.38438967,15.32244846,summer,2000
chic,7/22/2000,97,63,53.9,17.38438967,16.22172454,summer,2000
chic,7/23/2000,98,63,49.7,18.2353648,16.45859092,summer,2000
chic,7/24/2000,112,66,53.6,31.38438967,29.20198558,summer,2000
chic,7/25/2000,106,69,56.7,45.38438967,30.00209278,summer,2000
chic,7/26/2000,103,73,60.8,84.38438967,34.10427139,summer,2000
chic,7/27/2000,92,77,65.8,64.38438967,29.94411719,summer,2000
chic,7/28/2000,93,74,65.5,28.38438967,30.62572529,summer,2000
chic,7/29/2000,111,73,65.9,33.28567344,47.2368079,summer,2000
chic,7/30/2000,84,71,67.1,17.38438967,34.43222358,summer,2000
chic,7/31/2000,111,70,66.2,22.38438967,16.30270128,summer,2000
chic,8/1/2000,97,73,67.2,32.38438967,16.34410225,summer,2000
chic,8/2/2000,101,76,64.6,31.38438967,23.91718164,summer,2000
chic,8/3/2000,97,63,54.5,4.384389673,26.84183978,summer,2000
chic,8/4/2000,104,67,53.8,32.20651408,22.23155649,summer,2000
chic,8/5/2000,103,67,61.3,40.38438967,22.18729526,summer,2000
chic,8/6/2000,108,78,70.6,36.38438967,28.10459982,summer,2000
chic,8/7/2000,112,76,66.5,19.38438967,17.04524052,summer,2000
chic,8/8/2000,107,77,69.4,30.38438967,18.42345309,summer,2000
chic,8/9/2000,112,79,67,44.38438967,24.53641506,summer,2000
chic,8/10/2000,93,74,62.3,32.57875985,21.5744642,summer,2000
chic,8/11/2000,97,71,60.8,26.38438967,16.84220096,summer,2000
chic,8/12/2000,104,71,61,31.38438967,22.36516209,summer,2000
chic,8/13/2000,104,74,62.5,26.38438967,24.18999127,summer,2000
chic,8/14/2000,80,76,67.9,64.38438967,28.10542446,summer,2000
chic,8/15/2000,125,82,68.8,54.38438967,37.07561135,summer,2000
chic,8/16/2000,102,70,54.9,22.77349836,19.66313932,summer,2000
chic,8/17/2000,81,68,62.3,22.38438967,20.01577481,summer,2000
chic,8/18/2000,86,67,59.5,9.384389673,21.4413851,summer,2000
chic,8/19/2000,108,64,56,11.38438967,16.45650814,summer,2000
chic,8/20/2000,106,65,54,8.384389673,26.16294753,summer,2000
chic,8/21/2000,109,67,56.3,31.38438967,27.61323332,summer,2000
chic,8/22/2000,119,76,67.6,45.74128339,26.68562086,summer,2000
chic,8/23/2000,93,76,69,59.38438967,26.6310616,summer,2000
chic,8/24/2000,110,71,58.5,33.38438967,24.90813668,summer,2000
chic,8/25/2000,95,70,59,75.38438967,23.48357266,summer,2000
chic,8/26/2000,101,73,64.6,59.38438967,28.77313644,summer,2000
chic,8/27/2000,105,72,64.3,16.38438967,40.85571129,summer,2000
chic,8/28/2000,89,75,64.2,43.34862071,29.95944427,summer,2000
chic,8/29/2000,83,77,68.7,50.38438967,26.55545249,summer,2000
chic,8/30/2000,109,77,70.6,66.38438967,29.21618997,summer,2000
chic,8/31/2000,106,80,68.2,66.38438967,34.96121224,summer,2000
chic,9/1/2000,100,80,69,66.38438967,39.31931324,summer,2000
chic,9/2/2000,103,79,67.3,31.38438967,36.07028827,summer,2000
chic,9/3/2000,99,77,66.8,39.01528738,34.75782024,summer,2000
chic,9/4/2000,93,66,55.1,2.384389673,23.02089384,summer,2000
chic,9/5/2000,89,63,45.2,10.38438967,27.6445054,summer,2000
chic,9/6/2000,91,61,48.4,34.38438967,22.12363761,summer,2000
chic,9/7/2000,100,74,60.5,65.38438967,24.72362241,summer,2000
chic,9/8/2000,100,75,66.8,52.38438967,12.8678192,summer,2000
chic,9/9/2000,91,76,67.4,31.23239061,16.78164438,summer,2000
chic,9/10/2000,99,78,70.5,21.38438967,12.3445309,summer,2000
chic,9/11/2000,91,75,67.9,46.38438967,17.81011275,summer,2000
chic,9/12/2000,100,63,52.9,20.38438967,16.11464843,summer,2000
chic,9/13/2000,79,63,49.7,61.38438967,10.67315497,summer,2000
chic,9/14/2000,103,65,52.5,28.38438967,17.3526208,summer,2000
chic,9/15/2000,92,56,40.1,17.2353648,11.54718221,summer,2000
chic,9/16/2000,112,56,41,14.38438967,12.70954375,summer,2000
chic,9/17/2000,120,68,47.7,20.38438967,26.63177409,summer,2000
chic,9/18/2000,118,69,53.2,79.38438967,22.47679522,summer,2000
chic,9/19/2000,111,75,51.1,91.38438967,37.9996803,summer,2000
chic,9/20/2000,101,58,53,17.38438967,7.855788805,summer,2000
chic,9/21/2000,102,54,40.5,20.56869813,13.41372205,summer,2000
chic,9/22/2000,92,58,51.3,31.38438967,5.689751135,summer,2000
chic,9/23/2000,101,63,58.2,11.38438967,11.4363514,summer,2000
chic,9/24/2000,103,53,46.2,0.384389673,21.39974732,summer,2000
chic,9/25/2000,97,49,40.2,5.384389673,16.24556551,summer,2000
chic,9/26/2000,109,56,41.2,33.38438967,9.551032675,summer,2000
chic,9/27/2000,90,59,46.6,27.35296343,14.27348932,summer,2000
chic,9/28/2000,113,55,41.1,17.38438967,13.93107805,summer,2000
chic,9/29/2000,127,61,42.1,56.38438967,10.45918217,summer,2000
chic,9/30/2000,109,65,48.1,67.38438967,23.4869819,summer,2000
chic,10/1/2000,124,72,50.7,91.38438967,46.52659088,autumn,2000
chic,10/2/2000,120,69,53.8,54.38438967,28.57540533,autumn,2000
chic,10/3/2000,119,59,49.7,35.08091302,14.48269852,autumn,2000
chic,10/4/2000,102,57,47.1,8.384389673,28.23489069,autumn,2000
chic,10/5/2000,117,52,48.2,13.38438967,16.85348038,autumn,2000
chic,10/6/2000,112,41,29.4,6.384389673,14.07251829,autumn,2000
chic,10/7/2000,125,40,26.7,6.384389673,10.91804326,autumn,2000
chic,10/8/2000,122,39,26.6,1.384389673,12.22977594,autumn,2000
chic,10/9/2000,113,44,25.9,23.18195404,7.794532015,autumn,2000
chic,10/10/2000,126,49,27,33.38438967,7.666720505,autumn,2000
chic,10/11/2000,95,53,30.2,67.38438967,8.985125835,autumn,2000
chic,10/12/2000,119,58,36.3,120.3843897,19.40841635,autumn,2000
chic,10/13/2000,126,66,39.6,125.3843897,28.33600858,autumn,2000
chic,10/14/2000,124,67,49.3,70.38438967,24.58677929,autumn,2000
chic,10/15/2000,130,55,47.6,23.87531358,16.8445761,autumn,2000
chic,10/16/2000,111,51,46.6,37.38438967,16.37999939,autumn,2000
chic,10/17/2000,114,52,45.5,37.38438967,10.8583039,autumn,2000
chic,10/18/2000,112,54,45.7,75.38438967,9.247537705,autumn,2000
chic,10/19/2000,125,62,47.3,57.38438967,12.79712805,autumn,2000
chic,10/20/2000,116,66,49.1,78.38438967,22.31345449,autumn,2000
chic,10/21/2000,103,58,50.3,43.89342198,20.75399561,autumn,2000
chic,10/22/2000,117,59,51.8,40.38438967,10.92419002,autumn,2000
chic,10/23/2000,114,65,60.5,66.38438967,3.186013395,autumn,2000
chic,10/24/2000,111,63,60.3,33.38438967,9.693399155,autumn,2000
chic,10/25/2000,99,62,57.9,36.38438967,11.08427068,autumn,2000
chic,10/26/2000,124,68,58.3,76.38438967,17.36877073,autumn,2000
chic,10/27/2000,112,61,53.4,32.20851899,14.35881762,autumn,2000
chic,10/28/2000,81,50,41.4,3.384389673,23.10909633,autumn,2000
chic,10/29/2000,108,46,36.8,18.38438967,15.55746419,autumn,2000
chic,10/30/2000,112,50,32.7,25.38438967,10.36920644,autumn,2000
chic,10/31/2000,120,59,37.6,43.38438967,4.711815845,autumn,2000
chic,11/1/2000,115,63,44.6,42.38438967,9.088807005,autumn,2000
chic,11/2/2000,116,55,48.6,37.14667819,7.166705555,autumn,2000
chic,11/3/2000,101,48,34.8,21.38438967,9.301888855,autumn,2000
chic,11/4/2000,107,46,31.4,29.38438967,8.187527975,autumn,2000
chic,11/5/2000,100,46,31,32.38438967,15.27086131,autumn,2000
chic,11/6/2000,117,49,38,30.38438967,20.14005836,autumn,2000
chic,11/7/2000,115,49,41.9,10.38438967,5.868687395,autumn,2000
chic,11/8/2000,108,40,31.5,21.48856949,3.769280155,autumn,2000
chic,11/9/2000,102,39,37,6.384389673,6.469150205,autumn,2000
chic,11/10/2000,98,37,31.6,10.38438967,4.840924055,autumn,2000
chic,11/11/2000,108,38,32.1,17.38438967,6.118088795,autumn,2000
chic,11/12/2000,118,45,37.3,10.38438967,6.951422125,autumn,2000
chic,11/13/2000,103,36,29.7,11.38438967,5.082685955,autumn,2000
chic,11/14/2000,117,32,26.4,17.2353648,7.868088795,autumn,2000
chic,11/15/2000,112,31,23.6,31.38438967,7.769362565,autumn,2000
chic,11/16/2000,110,36,29.2,26.38438967,5.388237645,autumn,2000
chic,11/17/2000,108,30,20.8,7.384389673,10.07642213,autumn,2000
chic,11/18/2000,117,27,18.3,29.38438967,12.49158479,autumn,2000
chic,11/19/2000,136,30,22,17.38438967,11.9776959,autumn,2000
chic,11/20/2000,103,24,17.9,23.56572395,10.90344233,autumn,2000
chic,11/21/2000,120,19,8,22.38438967,11.35962943,autumn,2000
chic,11/22/2000,112,22,11,31.38438967,6.136742765,autumn,2000
chic,11/23/2000,127,29,17,33.38438967,5.400631655,autumn,2000
chic,11/24/2000,120,32,19.2,36.38438967,5.064278995,autumn,2000
chic,11/25/2000,114,38,32.6,30.38438967,8.762628465,autumn,2000
chic,11/26/2000,111,39,36.6,27.2353648,2.499352615,autumn,2000
chic,11/27/2000,114,34,30.5,36.38438967,2.386742765,autumn,2000
chic,11/28/2000,128,34,29.7,25.38438967,4.304908175,autumn,2000
chic,11/29/2000,128,35,33.1,18.38438967,2.665783165,autumn,2000
chic,11/30/2000,119,34,30.7,12.38438967,7.068797065,autumn,2000
chic,12/1/2000,125,34,24.8,3.384389673,23.17214034,autumn,2000
chic,12/2/2000,113,31,21.6,10.90203146,29.71380701,autumn,2000
chic,12/3/2000,128,28,19.3,15.38438967,7.702443375,autumn,2000
chic,12/4/2000,126,32,24,36.38438967,7.769362565,autumn,2000
chic,12/5/2000,112,21,2.8,11.38438967,14.1497202,autumn,2000
chic,12/6/2000,112,15,8,18.38438967,6.441694455,autumn,2000
chic,12/7/2000,123,25,23.5,24.38438967,3.159085755,autumn,2000
chic,12/8/2000,106,18,11.8,34.06869813,8.186647535,autumn,2000
chic,12/9/2000,110,16,13.1,41.38438967,5.130473675,autumn,2000
chic,12/10/2000,117,30,24.8,24.38438967,3.936647535,autumn,2000
chic,12/11/2000,126,23,21.2,NA,17.06253324,autumn,2000
chic,12/12/2000,138,4,0.3,NA,9.951416865,autumn,2000
chic,12/13/2000,121,8,7.9,38.38438967,5.999136615,autumn,2000
chic,12/14/2000,125,17,17.1,36.7353648,4.201960155,autumn,2000
chic,12/15/2000,121,17,17.4,41.38438967,3.058240345,autumn,2000
chic,12/16/2000,126,25,27,13.38438967,3.463435545,autumn,2000
chic,12/17/2000,131,8,0.6,12.38438967,14.34986524,autumn,2000
chic,12/18/2000,125,8,3.5,31.38438967,5.912365245,autumn,2000
chic,12/19/2000,129,14,9.2,24.38438967,9.247954585,autumn,2000
chic,12/20/2000,118,6,4.7,44.85296343,5.620698575,autumn,2000
chic,12/21/2000,97,6,0.1,14.38438967,12.81544495,autumn,2000
chic,12/22/2000,124,-1,-7.1,15.38438967,8.620698575,autumn,2000
chic,12/23/2000,144,8,5.1,31.38438967,6.724865245,autumn,2000
chic,12/24/2000,128,5,-1.4,23.38438967,11.00643076,autumn,2000
chic,12/25/2000,131,5,-1.7,39.38438967,7.099865245,autumn,2000
chic,12/26/2000,122,11,9.2,30.01461673,8.641531915,autumn,2000
chic,12/27/2000,119,12,7.6,23.38438967,7.403191545,autumn,2000
chic,12/28/2000,125,13,9,20.38438967,9.497954585,autumn,2000
chic,12/29/2000,132,21,16.9,29.38438967,14.64153191,autumn,2000
chic,12/30/2000,133,27,23,6.384389673,20.07903191,autumn,2000
chic,12/31/2000,145,16,16.3,7.384389673,15.78736524,autumn,2000
